DISTANCE_M,ELEVATION_M,NAME
4936.479667,44.7524,Cottonwood Marble Canyon L
4945.758764,44.6041,Cottonwood Marble Canyon L
4955.037861,44.4581,Cottonwood Marble Canyon L
4964.316958,44.2777,Cottonwood Marble Canyon L
4973.596055,44.0878,Cottonwood Marble Canyon L
4982.875152,43.895,Cottonwood Marble Canyon L
4992.154249,43.5731,Cottonwood Marble Canyon L
5001.433346,43.2839,Cottonwood Marble Canyon L
5010.712444,42.987,Cottonwood Marble Canyon L
5019.991541,42.6696,Cottonwood Marble Canyon L
5029.270638,42.3359,Cottonwood Marble Canyon L
5038.549735,41.9925,Cottonwood Marble Canyon L
5047.828832,41.6515,Cottonwood Marble Canyon L
5057.107929,41.3044,Cottonwood Marble Canyon L
5066.387026,40.901,Cottonwood Marble Canyon L
5075.666123,40.3861,Cottonwood Marble Canyon L
5084.945221,40.1377,Cottonwood Marble Canyon L
5094.224318,39.9021,Cottonwood Marble Canyon L
5103.503415,39.6592,Cottonwood Marble Canyon L
5112.782512,39.4244,Cottonwood Marble Canyon L
5122.061609,39.1842,Cottonwood Marble Canyon L
5131.340706,38.9445,Cottonwood Marble Canyon L
5140.619803,38.715,Cottonwood Marble Canyon L
5149.8989,38.4026,Cottonwood Marble Canyon L
5159.177997,38.1308,Cottonwood Marble Canyon L
5168.457095,37.9366,Cottonwood Marble Canyon L
5177.736192,37.7474,Cottonwood Marble Canyon L
5187.015289,37.564,Cottonwood Marble Canyon L
5196.294386,37.3455,Cottonwood Marble Canyon L
5205.573483,37.1015,Cottonwood Marble Canyon L
5214.85258,36.8506,Cottonwood Marble Canyon L
5224.131677,36.5878,Cottonwood Marble Canyon L
5233.410774,36.099,Cottonwood Marble Canyon L
5242.689872,35.8259,Cottonwood Marble Canyon L
5251.968969,35.5298,Cottonwood Marble Canyon L
5261.248066,35.2278,Cottonwood Marble Canyon L
5270.527163,34.9009,Cottonwood Marble Canyon L
5279.80626,34.5966,Cottonwood Marble Canyon L
5289.085357,34.3503,Cottonwood Marble Canyon L
5298.364454,34.1809,Cottonwood Marble Canyon L
5307.643551,33.9928,Cottonwood Marble Canyon L
5316.922648,33.6631,Cottonwood Marble Canyon L
5326.201746,33.2713,Cottonwood Marble Canyon L
5335.480843,33.0161,Cottonwood Marble Canyon L
5344.75994,32.7459,Cottonwood Marble Canyon L
5354.039037,32.4792,Cottonwood Marble Canyon L
5363.318134,32.234,Cottonwood Marble Canyon L
5372.597231,31.9651,Cottonwood Marble Canyon L
5381.876328,31.7524,Cottonwood Marble Canyon L
5391.155425,31.5756,Cottonwood Marble Canyon L
5400.434523,31.2244,Cottonwood Marble Canyon L
5409.71362,30.9798,Cottonwood Marble Canyon L
5418.992717,30.782,Cottonwood Marble Canyon L
5428.271814,30.6069,Cottonwood Marble Canyon L
5437.550911,30.439,Cottonwood Marble Canyon L
5446.830008,30.2736,Cottonwood Marble Canyon L
5456.109105,30.0846,Cottonwood Marble Canyon L
5465.388202,29.8967,Cottonwood Marble Canyon L
5474.667299,29.6755,Cottonwood Marble Canyon L
5483.946397,29.3723,Cottonwood Marble Canyon L
5493.225494,29.2087,Cottonwood Marble Canyon L
5502.504591,29.0488,Cottonwood Marble Canyon L
5511.783688,28.8745,Cottonwood Marble Canyon L
5521.062785,28.7148,Cottonwood Marble Canyon L
5530.341882,28.5551,Cottonwood Marble Canyon L
5539.620979,28.3984,Cottonwood Marble Canyon L
5548.900076,28.2345,Cottonwood Marble Canyon L
5558.179174,27.9535,Cottonwood Marble Canyon L
5567.458271,27.7178,Cottonwood Marble Canyon L
5576.737368,27.5479,Cottonwood Marble Canyon L
5586.016465,27.3693,Cottonwood Marble Canyon L
5595.295562,27.195,Cottonwood Marble Canyon L
5604.574659,27.0242,Cottonwood Marble Canyon L
5613.853756,26.8476,Cottonwood Marble Canyon L
5623.132853,26.6638,Cottonwood Marble Canyon L
5632.41195,26.471,Cottonwood Marble Canyon L
5641.691048,26.1515,Cottonwood Marble Canyon L
5650.970145,26.0097,Cottonwood Marble Canyon L
5660.249242,25.8686,Cottonwood Marble Canyon L
5669.528339,25.7135,Cottonwood Marble Canyon L
5678.807436,25.557,Cottonwood Marble Canyon L
5688.086533,25.4222,Cottonwood Marble Canyon L
5697.36563,25.2854,Cottonwood Marble Canyon L
5706.644727,25.1432,Cottonwood Marble Canyon L
5715.923825,24.9206,Cottonwood Marble Canyon L
5725.202922,24.6906,Cottonwood Marble Canyon L
5734.482019,24.5298,Cottonwood Marble Canyon L
5743.761116,24.3683,Cottonwood Marble Canyon L
5753.040213,24.2087,Cottonwood Marble Canyon L
5762.31931,24.0618,Cottonwood Marble Canyon L
5771.598407,23.9138,Cottonwood Marble Canyon L
5780.877504,23.7647,Cottonwood Marble Canyon L
5790.156601,23.5945,Cottonwood Marble Canyon L
5799.435699,23.4358,Cottonwood Marble Canyon L
5808.714796,23.186,Cottonwood Marble Canyon L
5817.993893,23.0305,Cottonwood Marble Canyon L
5827.27299,22.8981,Cottonwood Marble Canyon L
5836.552087,22.7628,Cottonwood Marble Canyon L
5845.831184,22.6223,Cottonwood Marble Canyon L
5855.110281,22.4801,Cottonwood Marble Canyon L
5864.389378,22.3345,Cottonwood Marble Canyon L
5873.668476,22.1916,Cottonwood Marble Canyon L
5882.947573,22.0452,Cottonwood Marble Canyon L
5892.22667,21.8654,Cottonwood Marble Canyon L
5901.505767,21.7606,Cottonwood Marble Canyon L
5910.784864,21.6563,Cottonwood Marble Canyon L
5920.063961,21.5469,Cottonwood Marble Canyon L
5929.343058,21.4325,Cottonwood Marble Canyon L
5938.622155,21.3282,Cottonwood Marble Canyon L
5947.901252,21.247,Cottonwood Marble Canyon L
5957.18035,21.1716,Cottonwood Marble Canyon L
5966.459447,21.0302,Cottonwood Marble Canyon L
5975.738544,20.8979,Cottonwood Marble Canyon L
5985.017641,20.7952,Cottonwood Marble Canyon L
5994.296738,20.6943,Cottonwood Marble Canyon L
6003.575835,20.5897,Cottonwood Marble Canyon L
6012.854932,20.4823,Cottonwood Marble Canyon L
6022.134029,20.3772,Cottonwood Marble Canyon L
6031.413127,20.2827,Cottonwood Marble Canyon L
6040.692224,20.1822,Cottonwood Marble Canyon L
6049.971321,20.0211,Cottonwood Marble Canyon L
6059.250418,19.9315,Cottonwood Marble Canyon L
6068.529515,19.8296,Cottonwood Marble Canyon L
6077.808612,19.7353,Cottonwood Marble Canyon L
6087.087709,19.6465,Cottonwood Marble Canyon L
6096.366806,19.5593,Cottonwood Marble Canyon L
6105.645903,19.4705,Cottonwood Marble Canyon L
6114.925001,19.3781,Cottonwood Marble Canyon L
6124.204098,19.2512,Cottonwood Marble Canyon L
6133.483195,19.1221,Cottonwood Marble Canyon L
6142.762292,19.0195,Cottonwood Marble Canyon L
6152.041389,18.901,Cottonwood Marble Canyon L
6161.320486,18.7792,Cottonwood Marble Canyon L
6170.599583,18.6577,Cottonwood Marble Canyon L
6179.87868,18.5428,Cottonwood Marble Canyon L
6189.157778,18.427,Cottonwood Marble Canyon L
6198.436875,18.3299,Cottonwood Marble Canyon L
6207.715972,18.1745,Cottonwood Marble Canyon L
6216.995069,18.0796,Cottonwood Marble Canyon L
6226.274166,17.9678,Cottonwood Marble Canyon L
6235.553263,17.8519,Cottonwood Marble Canyon L
6244.83236,17.7364,Cottonwood Marble Canyon L
6254.111457,17.6255,Cottonwood Marble Canyon L
6263.390554,17.5155,Cottonwood Marble Canyon L
6272.669652,17.4079,Cottonwood Marble Canyon L
6281.948749,17.2711,Cottonwood Marble Canyon L
6291.227846,17.1047,Cottonwood Marble Canyon L
6300.506943,17.001,Cottonwood Marble Canyon L
6309.78604,16.8964,Cottonwood Marble Canyon L
6319.065137,16.7943,Cottonwood Marble Canyon L
6328.344234,16.6927,Cottonwood Marble Canyon L
6337.623331,16.5851,Cottonwood Marble Canyon L
6346.902429,16.4723,Cottonwood Marble Canyon L
6356.181526,16.3632,Cottonwood Marble Canyon L
6365.460623,16.2568,Cottonwood Marble Canyon L
6374.73972,16.1103,Cottonwood Marble Canyon L
6384.018817,16.0015,Cottonwood Marble Canyon L
6393.297914,15.9275,Cottonwood Marble Canyon L
6402.577011,15.8509,Cottonwood Marble Canyon L
6411.856108,15.757,Cottonwood Marble Canyon L
6421.135205,15.6466,Cottonwood Marble Canyon L
6430.414303,15.5189,Cottonwood Marble Canyon L
6439.6934,15.395,Cottonwood Marble Canyon L
6448.972497,15.2733,Cottonwood Marble Canyon L
6458.251594,15.1674,Cottonwood Marble Canyon L
6467.530691,15.13,Cottonwood Marble Canyon L
6476.809788,15.0885,Cottonwood Marble Canyon L
6486.088885,15.0305,Cottonwood Marble Canyon L
6495.367982,14.9696,Cottonwood Marble Canyon L
6504.64708,14.9073,Cottonwood Marble Canyon L
6513.926177,14.8476,Cottonwood Marble Canyon L
6523.205274,14.7824,Cottonwood Marble Canyon L
6532.484371,14.6912,Cottonwood Marble Canyon L
6541.763468,14.6029,Cottonwood Marble Canyon L
6551.042565,14.5417,Cottonwood Marble Canyon L
6560.321662,14.4835,Cottonwood Marble Canyon L
6569.600759,14.4268,Cottonwood Marble Canyon L
6578.879856,14.3704,Cottonwood Marble Canyon L
6588.158954,14.3117,Cottonwood Marble Canyon L
6597.438051,14.2464,Cottonwood Marble Canyon L
6606.717148,14.1742,Cottonwood Marble Canyon L
6615.996245,14.0486,Cottonwood Marble Canyon L
6625.275342,13.9789,Cottonwood Marble Canyon L
6634.554439,13.9199,Cottonwood Marble Canyon L
6643.833536,13.8672,Cottonwood Marble Canyon L
6653.112633,13.803,Cottonwood Marble Canyon L
6662.391731,13.7375,Cottonwood Marble Canyon L
6671.670828,13.6874,Cottonwood Marble Canyon L
6680.949925,13.6472,Cottonwood Marble Canyon L
6690.229022,13.5979,Cottonwood Marble Canyon L
6699.508119,13.5342,Cottonwood Marble Canyon L
6708.787216,13.4944,Cottonwood Marble Canyon L
6718.066313,13.463,Cottonwood Marble Canyon L
6727.34541,13.4323,Cottonwood Marble Canyon L
6736.624507,13.4021,Cottonwood Marble Canyon L
6745.903605,13.3693,Cottonwood Marble Canyon L
6755.182702,13.3365,Cottonwood Marble Canyon L
6764.461799,13.3036,Cottonwood Marble Canyon L
6773.740896,13.2574,Cottonwood Marble Canyon L
6783.019993,13.2216,Cottonwood Marble Canyon L
6792.29909,13.1781,Cottonwood Marble Canyon L
6801.578187,13.1289,Cottonwood Marble Canyon L
6810.857284,13.0779,Cottonwood Marble Canyon L
6820.136382,13.0275,Cottonwood Marble Canyon L
6829.415479,12.9781,Cottonwood Marble Canyon L
6838.694576,12.925,Cottonwood Marble Canyon L
6847.973673,12.8697,Cottonwood Marble Canyon L
6857.25277,12.8076,Cottonwood Marble Canyon L
6866.531867,12.714,Cottonwood Marble Canyon L
6875.810964,12.6673,Cottonwood Marble Canyon L
6885.090061,12.6157,Cottonwood Marble Canyon L
6894.369158,12.5663,Cottonwood Marble Canyon L
6903.648256,12.5119,Cottonwood Marble Canyon L
6912.927353,12.4616,Cottonwood Marble Canyon L
6922.20645,12.4081,Cottonwood Marble Canyon L
6931.485547,12.3526,Cottonwood Marble Canyon L
6940.764644,12.2823,Cottonwood Marble Canyon L
6950.043741,12.2137,Cottonwood Marble Canyon L
6959.322838,12.1638,Cottonwood Marble Canyon L
6968.601935,12.1176,Cottonwood Marble Canyon L
